,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
papain_and_Thermolysin_1713_1,papain,Thermolysin_1713,0.275,2464,0.455,0.917,0.548,92.395,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.317202,0.0,0.0,47245,16
papain_and_Thermolysin_1713_2,papain,Thermolysin_1713,0.345,3274,0.539,0.921,0.615,93.388,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.480919,0.0,0.0,47245,16
papain_and_Thermolysin_1713_3,papain,Thermolysin_1713,0.305,2810,0.497,0.92,0.582,92.651,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.939605,0.0,0.0,47245,16
papain_and_Thermolysin_1713_4,papain,Thermolysin_1713,0.296,2469,0.454,0.915,0.546,92.723,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.2366805,0.0,0.0,47245,16
papain_and_Thermolysin_1713_5,papain,Thermolysin_1713,0.292,2677,0.463,0.916,0.553,92.257,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.38427,0.0,0.0,47245,16
papain_and_M36_468_1,papain,M36_468,0.182,3396,0.403,0.909,0.504,90.018,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.2350063,0.0,0.0,47245,7
papain_and_M36_468_2,papain,M36_468,0.236,2541,0.381,0.906,0.486,90.575,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,3.936103,0.0,0.0,47245,7
papain_and_M36_468_3,papain,M36_468,0.255,3624,0.472,0.914,0.56,91.198,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.751474,0.10201572997468032,0.6712444398913036,47245,7
papain_and_M36_468_4,papain,M36_468,0.185,3400,0.401,0.907,0.502,90.21,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.01435,0.0,0.0,47245,7
papain_and_M36_468_5,papain,M36_468,0.183,3310,0.399,0.907,0.5,89.739,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.225591,0.0,0.0,47245,7
papain_and_Thermolysin_164_1,papain,Thermolysin_164,0.246,3455,0.504,0.919,0.587,91.917,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.6495986,0.0,0.0,47245,16
papain_and_Thermolysin_164_2,papain,Thermolysin_164,0.214,2773,0.438,0.911,0.532,91.628,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.587558,0.0,0.0,47245,16
papain_and_Thermolysin_164_3,papain,Thermolysin_164,0.229,3159,0.472,0.915,0.561,91.999,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.7358394,0.0,0.0,47245,16
papain_and_Thermolysin_164_4,papain,Thermolysin_164,0.415,5246,0.701,0.935,0.748,94.891,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.148427,0.0,0.0,47245,16
papain_and_Thermolysin_164_5,papain,Thermolysin_164,0.216,3290,0.474,0.915,0.562,91.465,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.921666,0.0,0.0,47245,16
papain_and_S8B_2829_1,papain,S8B_2829,0.356,2953,0.641,0.939,0.7,95.641,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.3151383,0.0,0.0,47245,2
papain_and_S8B_2829_2,papain,S8B_2829,0.308,1970,0.473,0.929,0.564,94.384,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.9746356,0.0,0.0,47245,2
papain_and_S8B_2829_3,papain,S8B_2829,0.433,3483,0.701,0.942,0.749,96.121,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.31953,0.0,0.0,47245,2
papain_and_S8B_2829_4,papain,S8B_2829,0.416,3479,0.699,0.942,0.747,96.049,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.285179,0.0,0.0,47245,2
papain_and_S8B_2829_5,papain,S8B_2829,0.407,3317,0.671,0.94,0.724,95.712,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.2840962,0.0,0.0,47245,2
papain_and_M36_109_1,papain,M36_109,0.478,4204,0.79,0.947,0.821,96.302,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.536825,0.2509047682549115,1.6509064893730194,47245,6
papain_and_M36_109_2,papain,M36_109,0.318,2903,0.57,0.931,0.642,94.366,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.280196,0.0,0.0,47245,6
papain_and_M36_109_3,papain,M36_109,0.308,2841,0.577,0.932,0.648,94.125,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.0184593,0.0,0.0,47245,6
papain_and_M36_109_4,papain,M36_109,0.312,3079,0.591,0.933,0.66,94.361,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.942885,0.0,0.0,47245,6
papain_and_M36_109_5,papain,M36_109,0.275,2753,0.546,0.929,0.623,93.716,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.09329,0.0,0.0,47245,6
papain_and_h-256_peptide_1,papain,h-256_peptide,0.216,1541,0.486,0.939,0.577,95.224,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.2009706,0.0,0.0,47245,2
papain_and_h-256_peptide_2,papain,h-256_peptide,0.281,1598,0.562,0.939,0.638,96.164,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.386467,0.0,0.0,47245,2
papain_and_h-256_peptide_3,papain,h-256_peptide,0.291,1584,0.556,0.941,0.633,95.439,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.39242,0.013957075989399161,0.09183495189761258,47245,2
papain_and_h-256_peptide_4,papain,h-256_peptide,0.255,1557,0.513,0.939,0.598,95.345,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.066867,0.0,0.0,47245,2
papain_and_h-256_peptide_5,papain,h-256_peptide,0.295,1579,0.573,0.941,0.646,95.354,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.7648783,0.0,0.0,47245,2
papain_and_Pepsin_2320_1,papain,Pepsin_2320,0.573,5142,0.835,0.945,0.857,95.789,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.6491227,0.0,0.0,47245,7
papain_and_Pepsin_2320_2,papain,Pepsin_2320,0.196,2441,0.377,0.91,0.483,90.967,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.5075817,0.45488775149011285,2.993076401435142,47245,7
papain_and_Pepsin_2320_3,papain,Pepsin_2320,0.309,2561,0.468,0.917,0.557,93.201,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.0496407,0.0,0.0,47245,7
papain_and_Pepsin_2320_4,papain,Pepsin_2320,0.224,2279,0.408,0.912,0.509,92.188,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.0558233,0.0,0.0,47245,7
papain_and_Pepsin_2320_5,papain,Pepsin_2320,0.561,5201,0.846,0.94,0.865,95.591,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.753752,0.0,0.0,47245,7
papain_and_Original_9_1,papain,Original_9,0.217,2016,0.319,0.895,0.434,90.016,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.249142,0.0,0.0,47245,11
papain_and_Original_9_2,papain,Original_9,0.217,1691,0.308,0.891,0.425,90.63,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.8594027,0.0,0.0,47245,11
papain_and_Original_9_3,papain,Original_9,0.246,2096,0.327,0.894,0.44,90.428,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.8602505,0.0,0.0,47245,11
papain_and_Original_9_4,papain,Original_9,0.411,4664,0.662,0.918,0.713,94.079,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.041144,0.0,0.0,47245,11
papain_and_Original_9_5,papain,Original_9,0.208,1903,0.287,0.891,0.408,89.342,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.9964104,0.0,0.0,47245,11
papain_and_S8B_517_1,papain,S8B_517,0.277,2079,0.439,0.92,0.535,92.996,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.391353,0.0,0.0,47245,4
papain_and_S8B_517_2,papain,S8B_517,0.294,2238,0.444,0.92,0.539,93.237,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.7842703,0.0,0.0,47245,4
papain_and_S8B_517_3,papain,S8B_517,0.255,1751,0.351,0.914,0.463,92.45,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.6660295,0.0,0.0,47245,4
papain_and_S8B_517_4,papain,S8B_517,0.288,2323,0.46,0.921,0.553,93.385,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.1536694,0.0,0.0,47245,4
papain_and_S8B_517_5,papain,S8B_517,0.27,1884,0.396,0.917,0.501,92.583,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.035656,0.0,0.0,47245,4
papain_and_M36_232_1,papain,M36_232,0.45,3699,0.685,0.941,0.737,95.914,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.904533,0.0,0.0,47245,7
papain_and_M36_232_2,papain,M36_232,0.26,2141,0.453,0.925,0.547,93.676,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.0644956,0.0,0.0,47245,7
papain_and_M36_232_3,papain,M36_232,0.397,3290,0.644,0.936,0.702,95.807,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.2117047,0.0,0.0,47245,7
papain_and_M36_232_4,papain,M36_232,0.345,3279,0.61,0.935,0.675,94.452,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.6711774,0.0,0.0,47245,7
papain_and_M36_232_5,papain,M36_232,0.24,1982,0.429,0.923,0.527,93.166,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.0031176,0.0,0.0,47245,7
papain_and_potato_cathepsin_d_inhibitor_1,papain,potato_cathepsin_d_inhibitor,0.0,0,0.149,0.576,0.235,87.824,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,10.200605,16.73805606281383,110.13328110813151,47245,3241
papain_and_potato_cathepsin_d_inhibitor_2,papain,potato_cathepsin_d_inhibitor,0.094,1369,0.21,0.593,0.287,88.279,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.682132,0.0,0.0,47245,3241
papain_and_potato_cathepsin_d_inhibitor_3,papain,potato_cathepsin_d_inhibitor,0.024,282,0.159,0.583,0.244,88.796,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.137492,8.648604578442544,56.906201990015425,47245,3241
papain_and_potato_cathepsin_d_inhibitor_4,papain,potato_cathepsin_d_inhibitor,0.185,1945,0.346,0.585,0.394,89.361,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.8270283,0.0,0.0,47245,3241
papain_and_potato_cathepsin_d_inhibitor_5,papain,potato_cathepsin_d_inhibitor,0.163,1073,0.297,0.582,0.354,87.827,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.6098137,0.0,0.0,47245,3241
papain_and_aspartic_peptide_inhibitor_1_1,papain,aspartic_peptide_inhibitor_1,0.215,2198,0.46,0.93,0.554,93.456,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.8771615,0.0,0.0,47245,9
papain_and_aspartic_peptide_inhibitor_1_2,papain,aspartic_peptide_inhibitor_1,0.232,1935,0.444,0.928,0.541,93.843,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.482877,0.0,0.0,47245,9
papain_and_aspartic_peptide_inhibitor_1_3,papain,aspartic_peptide_inhibitor_1,0.304,2494,0.573,0.935,0.646,94.451,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.4000163,0.0,0.0,47245,9
papain_and_aspartic_peptide_inhibitor_1_4,papain,aspartic_peptide_inhibitor_1,0.265,2239,0.529,0.932,0.61,94.28,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.627274,0.0,0.0,47245,9
papain_and_aspartic_peptide_inhibitor_1_5,papain,aspartic_peptide_inhibitor_1,0.221,2033,0.443,0.928,0.54,93.44,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.674135,0.0,0.0,47245,9
papain_and_M36_408_1,papain,M36_408,0.229,2502,0.488,0.928,0.576,93.221,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.356561,0.0,0.0,47245,1
papain_and_M36_408_2,papain,M36_408,0.252,2630,0.515,0.926,0.597,93.889,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.119931,0.0,0.0,47245,1
papain_and_M36_408_3,papain,M36_408,0.239,2302,0.478,0.922,0.567,92.731,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.316688,0.0,0.0,47245,1
papain_and_M36_408_4,papain,M36_408,0.312,2662,0.552,0.929,0.628,94.339,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.616292,0.0,0.0,47245,1
papain_and_M36_408_5,papain,M36_408,0.228,2310,0.476,0.924,0.566,93.291,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.357766,0.0,0.0,47245,1
papain_and_S8B_3196_1,papain,S8B_3196,0.272,2846,0.48,0.92,0.568,92.886,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.3350434,0.0,0.0,47245,9
papain_and_S8B_3196_2,papain,S8B_3196,0.28,2799,0.48,0.918,0.567,92.702,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.373605,0.0,0.0,47245,9
papain_and_S8B_3196_3,papain,S8B_3196,0.36,3604,0.593,0.928,0.66,94.105,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.348205,0.0,0.0,47245,9
papain_and_S8B_3196_4,papain,S8B_3196,0.364,3835,0.597,0.928,0.663,93.587,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.655859,0.0,0.0,47245,9
papain_and_S8B_3196_5,papain,S8B_3196,0.277,2826,0.486,0.918,0.573,92.609,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.223346,0.0,0.0,47245,9
papain_and_Pepsin_1694_1,papain,Pepsin_1694,0.273,2796,0.478,0.918,0.566,92.576,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.49398,0.0,0.0,47245,8
papain_and_Pepsin_1694_2,papain,Pepsin_1694,0.288,4802,0.626,0.928,0.686,94.285,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.5402627,0.0,0.0,47245,8
papain_and_Pepsin_1694_3,papain,Pepsin_1694,0.322,3615,0.552,0.923,0.626,93.283,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.8967843,0.0,0.0,47245,8
papain_and_Pepsin_1694_4,papain,Pepsin_1694,0.484,6544,0.805,0.945,0.833,95.93,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.9745584,0.0,0.0,47245,8
papain_and_Pepsin_1694_5,papain,Pepsin_1694,0.429,6223,0.772,0.941,0.806,95.34,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.9948535,0.0,0.0,47245,8
papain_and_S8B_77_1,papain,S8B_77,0.391,4333,0.663,0.937,0.718,95.245,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.612527,0.0,0.0,47245,5
papain_and_S8B_77_2,papain,S8B_77,0.403,4106,0.632,0.933,0.692,94.927,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.363256,0.0,0.0,47245,5
papain_and_S8B_77_3,papain,S8B_77,0.313,2972,0.534,0.925,0.612,94.224,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.7304406,0.0,0.0,47245,5
papain_and_S8B_77_4,papain,S8B_77,0.292,3141,0.542,0.924,0.618,93.764,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.18254,0.0,0.0,47245,5
papain_and_S8B_77_5,papain,S8B_77,0.281,2699,0.494,0.921,0.58,93.429,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.638164,0.0,0.0,47245,5
papain_and_aspartic_peptide_inhibitor_5_1,papain,aspartic_peptide_inhibitor_5,0.186,1981,0.401,0.925,0.506,92.396,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.071305,0.0,0.0,47245,5
papain_and_aspartic_peptide_inhibitor_5_2,papain,aspartic_peptide_inhibitor_5,0.201,2112,0.417,0.924,0.519,92.816,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.193664,0.0,0.0,47245,5
papain_and_aspartic_peptide_inhibitor_5_3,papain,aspartic_peptide_inhibitor_5,0.272,2417,0.513,0.93,0.596,94.164,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.1250057,0.0,0.0,47245,5
papain_and_aspartic_peptide_inhibitor_5_4,papain,aspartic_peptide_inhibitor_5,0.21,1780,0.402,0.923,0.506,92.571,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.523101,0.0,0.0,47245,5
papain_and_aspartic_peptide_inhibitor_5_5,papain,aspartic_peptide_inhibitor_5,0.331,2922,0.628,0.936,0.69,95.38,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.7524347,0.0,0.0,47245,5
papain_and_S8B_1779_1,papain,S8B_1779,0.229,2667,0.451,0.919,0.545,92.437,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.8268747,0.0,0.0,47245,15
papain_and_S8B_1779_2,papain,S8B_1779,0.246,2241,0.422,0.916,0.521,92.485,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.9005175,0.0,0.0,47245,15
papain_and_S8B_1779_3,papain,S8B_1779,0.276,3339,0.53,0.924,0.609,93.648,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.184951,0.0,0.0,47245,15
papain_and_S8B_1779_4,papain,S8B_1779,0.239,2170,0.397,0.916,0.5,91.624,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.629758,0.0,0.0,47245,15
papain_and_S8B_1779_5,papain,S8B_1779,0.259,2984,0.493,0.921,0.578,92.853,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.0904155,0.0,0.0,47245,15
papain_and_S8B_2365_1,papain,S8B_2365,0.248,2783,0.464,0.916,0.554,92.257,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.286481,0.0,0.0,47245,10
papain_and_S8B_2365_2,papain,S8B_2365,0.224,2698,0.423,0.912,0.521,91.797,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.252811,0.0,0.0,47245,10
papain_and_S8B_2365_3,papain,S8B_2365,0.232,2395,0.389,0.91,0.493,91.71,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.1102586,0.0,0.0,47245,10
papain_and_S8B_2365_4,papain,S8B_2365,0.274,3141,0.483,0.918,0.57,92.894,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.0141945,0.0,0.0,47245,10
papain_and_S8B_2365_5,papain,S8B_2365,0.232,2866,0.434,0.914,0.53,91.898,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.6362314,0.0,0.0,47245,10
papain_and_Pepsin_441_1,papain,Pepsin_441,0.192,2171,0.379,0.916,0.486,91.401,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.174504,0.0,0.0,47245,3
papain_and_Pepsin_441_2,papain,Pepsin_441,0.191,2309,0.383,0.916,0.49,91.743,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.083631,0.0,0.0,47245,3
papain_and_Pepsin_441_3,papain,Pepsin_441,0.226,2231,0.411,0.917,0.512,92.289,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.6431727,0.0,0.0,47245,3
papain_and_Pepsin_441_4,papain,Pepsin_441,0.217,2079,0.396,0.917,0.5,92.445,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.2880034,0.0,0.0,47245,3
papain_and_Pepsin_441_5,papain,Pepsin_441,0.182,1974,0.363,0.913,0.473,91.28,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.7863154,0.0,0.0,47245,3
papain_and_M36_225_1,papain,M36_225,0.599,4612,0.816,0.949,0.842,96.894,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.2511277,0.0,0.0,47245,10
papain_and_M36_225_2,papain,M36_225,0.289,2966,0.562,0.927,0.635,94.58,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.5904684,0.0,0.0,47245,10
papain_and_M36_225_3,papain,M36_225,0.447,4123,0.734,0.941,0.775,95.601,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.48144,0.0,0.0,47245,10
papain_and_M36_225_4,papain,M36_225,0.343,3414,0.606,0.933,0.672,94.752,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.5832825,0.0,0.0,47245,10
papain_and_M36_225_5,papain,M36_225,0.313,3198,0.597,0.932,0.664,94.599,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.8782487,0.0,0.0,47245,10
papain_and_Thermolysin_420_1,papain,Thermolysin_420,0.208,1934,0.426,0.929,0.526,93.168,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.9649615,0.0,0.0,47245,5
papain_and_Thermolysin_420_2,papain,Thermolysin_420,0.19,1781,0.405,0.925,0.509,93.219,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.4376993,0.0,0.0,47245,5
papain_and_Thermolysin_420_3,papain,Thermolysin_420,0.205,1916,0.426,0.927,0.527,93.437,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.546736,0.0,0.0,47245,5
papain_and_Thermolysin_420_4,papain,Thermolysin_420,0.253,2158,0.496,0.931,0.583,94.511,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.540143,0.0,0.0,47245,5
papain_and_Thermolysin_420_5,papain,Thermolysin_420,0.212,1952,0.434,0.927,0.533,93.352,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.7495418,0.0,0.0,47245,5
papain_and_Pepsin_2208_1,papain,Pepsin_2208,0.209,2567,0.433,0.918,0.53,91.745,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.9415593,0.0,0.0,47245,3
papain_and_Pepsin_2208_2,papain,Pepsin_2208,0.199,2251,0.395,0.912,0.499,92.099,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.5415435,0.0,0.0,47245,3
papain_and_Pepsin_2208_3,papain,Pepsin_2208,0.332,2666,0.515,0.922,0.596,94.009,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.183867,0.0,0.0,47245,3
papain_and_Pepsin_2208_4,papain,Pepsin_2208,0.263,2706,0.502,0.921,0.586,93.723,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.492403,0.0,0.0,47245,3
papain_and_Pepsin_2208_5,papain,Pepsin_2208,0.174,2192,0.377,0.911,0.484,90.736,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.7677107,0.0,0.0,47245,3
papain_and_S8B_3054_1,papain,S8B_3054,0.215,1844,0.419,0.92,0.519,93.232,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.849726,0.0,0.0,47245,8
papain_and_S8B_3054_2,papain,S8B_3054,0.327,3660,0.619,0.934,0.682,95.197,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.7044735,0.0,0.0,47245,8
papain_and_S8B_3054_3,papain,S8B_3054,0.435,4309,0.716,0.941,0.761,95.991,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.9008126,0.0,0.0,47245,8
