,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
thermolysin_and_S8B_69_4,thermolysin,S8B_69,0.206,4081,0.491,0.942,0.581,94.009,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.569623,0.14925951432822435,1.0879766333422578,27893,7
thermolysin_and_S8B_69_5,thermolysin,S8B_69,0.211,3605,0.46,0.94,0.556,93.911,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.5699368,2.712162756706435,19.769391039481267,27893,7
thermolysin_and_S8B_2253_1,thermolysin,S8B_2253,0.202,3530,0.442,0.936,0.541,93.923,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.1098504,0.0,0.0,27893,20
thermolysin_and_S8B_2253_2,thermolysin,S8B_2253,0.171,3381,0.388,0.933,0.497,93.609,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.851082,1.0035077657760176,7.314729687120182,27893,20
thermolysin_and_S8B_2253_3,thermolysin,S8B_2253,0.215,3694,0.431,0.935,0.532,93.608,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.2675257,1.9374364937733226,14.122286564423959,27893,20
thermolysin_and_S8B_2253_4,thermolysin,S8B_2253,0.195,3519,0.425,0.937,0.527,93.186,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.037806,0.12053640739343953,0.8786092819698196,27893,20
thermolysin_and_S8B_2253_5,thermolysin,S8B_2253,0.266,4070,0.505,0.94,0.592,94.457,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.186801,0.0,0.0,27893,20
thermolysin_and_Pepsin_2375_1,thermolysin,Pepsin_2375,0.16,4577,0.501,0.942,0.589,93.891,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.245686,0.8507068812220431,6.200939435979613,27893,4
thermolysin_and_Pepsin_2375_2,thermolysin,Pepsin_2375,0.186,3230,0.434,0.938,0.535,94.361,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.929471,0.361630309913584,2.6359815577927255,27893,4
thermolysin_and_Pepsin_2375_3,thermolysin,Pepsin_2375,0.206,3571,0.469,0.94,0.563,94.262,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.439107,0.0,0.0,27893,4
thermolysin_and_Pepsin_2375_4,thermolysin,Pepsin_2375,0.199,3063,0.428,0.94,0.53,93.904,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.2190905,0.0,0.0,27893,4
thermolysin_and_Pepsin_2375_5,thermolysin,Pepsin_2375,0.209,3584,0.468,0.941,0.563,94.076,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.08622,1.3729164573621546,10.007409121380237,27893,4
thermolysin_and_S8B_1664_1,thermolysin,S8B_1664,0.214,4455,0.484,0.938,0.575,93.487,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.65081,0.0,0.0,27893,13
thermolysin_and_S8B_1664_2,thermolysin,S8B_1664,0.178,3816,0.428,0.933,0.529,93.455,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.726936,0.25222821709306414,1.838532087565159,27893,13
thermolysin_and_S8B_1664_3,thermolysin,S8B_1664,0.187,4413,0.446,0.934,0.544,93.254,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.620847,0.2879600314669017,2.0989870359858713,27893,13
thermolysin_and_S8B_1664_4,thermolysin,S8B_1664,0.235,4170,0.461,0.937,0.556,93.314,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.744263,0.0820238190891592,0.5978848246166573,27893,13
thermolysin_and_S8B_1664_5,thermolysin,S8B_1664,0.174,4561,0.451,0.936,0.548,93.229,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.4175973,0.0,0.0,27893,13
thermolysin_and_Pepsin_2001_1,thermolysin,Pepsin_2001,0.167,4129,0.496,0.944,0.585,94.319,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.478138,1.4367668935401299,10.472825231723377,27893,3
thermolysin_and_Pepsin_2001_2,thermolysin,Pepsin_2001,0.157,3437,0.443,0.939,0.542,94.353,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.5706644,0.0,0.0,27893,3
thermolysin_and_Pepsin_2001_3,thermolysin,Pepsin_2001,0.204,3408,0.457,0.941,0.554,94.381,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.6922226,5.842625673064903,42.58783929634014,27893,3
thermolysin_and_Pepsin_2001_4,thermolysin,Pepsin_2001,0.194,3185,0.439,0.941,0.54,93.957,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.674121,2.4982004270018647,18.20978516657092,27893,3
thermolysin_and_Pepsin_2001_5,thermolysin,Pepsin_2001,0.201,3597,0.474,0.943,0.568,94.253,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.519202,8.51286816967139,62.051666810054606,27893,3
thermolysin_and_M36_456_1,thermolysin,M36_456,0.216,4750,0.527,0.943,0.61,93.981,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.5923076,0.06465607689354985,0.47128855524127017,27893,2
thermolysin_and_M36_456_2,thermolysin,M36_456,0.241,3806,0.474,0.938,0.567,94.093,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.3854837,0.06042383200518546,0.4404390407842077,27893,2
thermolysin_and_M36_456_3,thermolysin,M36_456,0.222,4670,0.509,0.94,0.595,93.707,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.6734447,0.6032304993459203,4.397044240439685,27893,2
thermolysin_and_M36_456_4,thermolysin,M36_456,0.182,4321,0.463,0.939,0.558,93.167,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.4900107,0.0,0.0,27893,2
thermolysin_and_M36_456_5,thermolysin,M36_456,0.253,4422,0.519,0.942,0.604,94.117,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.61775,0.0,0.0,27893,2
thermolysin_and_S8B_1726_1,thermolysin,S8B_1726,0.181,4676,0.477,0.94,0.569,94.094,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.012139,0.0,0.0,27893,489
thermolysin_and_S8B_1726_2,thermolysin,S8B_1726,0.176,4065,0.447,0.937,0.545,94.113,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.987198,0.6532446200422133,4.761605219346989,27893,489
thermolysin_and_S8B_1726_3,thermolysin,S8B_1726,0.184,4913,0.458,0.938,0.554,93.537,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.8477564,0.0,0.0,27893,489
thermolysin_and_S8B_1726_4,thermolysin,S8B_1726,0.186,3947,0.413,0.935,0.517,93.345,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.836665,0.026631360455294597,0.19412027447550548,27893,489
thermolysin_and_S8B_1726_5,thermolysin,S8B_1726,0.244,4767,0.505,0.942,0.593,93.821,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.845023,0.0,0.0,27893,489
thermolysin_and_Thermolysin_164_1,thermolysin,Thermolysin_164,0.204,4965,0.53,0.941,0.612,93.86,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.2621217,2.493031021023626,18.17210453403037,27893,16
thermolysin_and_Thermolysin_164_2,thermolysin,Thermolysin_164,0.182,4138,0.454,0.935,0.551,93.508,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.864727,5.339813415726995,38.92275979099785,27893,16
thermolysin_and_Thermolysin_164_3,thermolysin,Thermolysin_164,0.208,4842,0.511,0.939,0.597,93.775,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.065863,0.0,0.0,27893,16
thermolysin_and_Thermolysin_164_4,thermolysin,Thermolysin_164,0.209,4566,0.491,0.939,0.58,93.689,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,10.320078,10.597560926522423,77.24732798689718,27893,16
thermolysin_and_Thermolysin_164_5,thermolysin,Thermolysin_164,0.229,4862,0.522,0.941,0.606,93.667,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.801993,0.0,0.0,27893,16
thermolysin_and_S8B_3165_1,thermolysin,S8B_3165,0.173,3837,0.455,0.938,0.551,93.692,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.021322,1.561532913576484,11.382264841289336,27893,33
thermolysin_and_S8B_3165_2,thermolysin,S8B_3165,0.158,3348,0.41,0.934,0.515,93.873,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.339196,7.5051621984201375,54.7063357272406,27893,33
thermolysin_and_S8B_3165_3,thermolysin,S8B_3165,0.181,4488,0.476,0.937,0.568,93.799,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.616083,9.46549860381663,68.9955434347739,27893,33
thermolysin_and_S8B_3165_4,thermolysin,S8B_3165,0.205,4204,0.471,0.938,0.565,93.701,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.5023475,0.0,0.0,27893,33
thermolysin_and_S8B_3165_5,thermolysin,S8B_3165,0.177,4097,0.452,0.937,0.549,93.416,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.619831,7.962137013753422,58.0372987371778,27893,33
thermolysin_and_S8B_77_1,thermolysin,S8B_77,0.212,3932,0.501,0.943,0.589,94.352,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.724285,0.0,0.0,27893,5
thermolysin_and_S8B_77_2,thermolysin,S8B_77,0.18,3843,0.478,0.939,0.57,94.302,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.768126,1.826189726117087,13.311390962293803,27893,5
thermolysin_and_S8B_77_3,thermolysin,S8B_77,0.19,3880,0.465,0.94,0.56,94.01,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.19497,3.142411802057841,22.905545608702102,27893,5
thermolysin_and_S8B_77_4,thermolysin,S8B_77,0.198,3678,0.459,0.941,0.555,93.767,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.3212285,0.0,0.0,27893,5
thermolysin_and_S8B_77_5,thermolysin,S8B_77,0.228,3762,0.484,0.942,0.576,94.076,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.2772846,3.344361967676595,24.3775928834215,27893,5
thermolysin_and_S8B_2829_1,thermolysin,S8B_2829,0.235,3402,0.569,0.95,0.645,95.615,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.470452,2.6113172730275,19.034312071051097,27893,2
thermolysin_and_S8B_2829_2,thermolysin,S8B_2829,0.213,3228,0.508,0.946,0.596,95.335,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.40568,0.0,0.0,27893,2
thermolysin_and_S8B_2829_3,thermolysin,S8B_2829,0.219,3513,0.533,0.948,0.616,95.199,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.622095,0.04063254794127358,0.29617718449794866,27893,2
thermolysin_and_S8B_2829_4,thermolysin,S8B_2829,0.252,3667,0.57,0.951,0.647,95.477,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.134956,0.0,0.0,27893,2
thermolysin_and_S8B_2829_5,thermolysin,S8B_2829,0.228,3483,0.534,0.949,0.617,95.252,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.2081513,0.009391899478271142,0.06845906755792071,27893,2
thermolysin_and_Thermolysin_63_1,thermolysin,Thermolysin_63,0.232,3875,0.544,0.947,0.624,95.383,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.2061567,0.0,0.0,27893,5
thermolysin_and_Thermolysin_63_2,thermolysin,Thermolysin_63,0.179,4011,0.501,0.943,0.59,94.641,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.438428,5.9081680385291335,43.065588151681126,27893,5
thermolysin_and_Thermolysin_63_3,thermolysin,Thermolysin_63,0.217,3905,0.513,0.945,0.599,94.916,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.2125216,0.0,0.0,27893,5
thermolysin_and_Thermolysin_63_4,thermolysin,Thermolysin_63,0.258,3915,0.539,0.948,0.621,95.386,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.0334983,0.0,0.0,27893,5
thermolysin_and_Thermolysin_63_5,thermolysin,Thermolysin_63,0.189,3562,0.473,0.944,0.567,94.737,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.516279,8.095793808738417,59.01154463691536,27893,5
thermolysin_and_S8B_884_1,thermolysin,S8B_884,0.213,3821,0.512,0.943,0.598,94.331,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.740006,0.0,0.0,27893,2
thermolysin_and_S8B_884_2,thermolysin,S8B_884,0.182,3351,0.452,0.939,0.549,94.112,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.5459814,0.0,0.0,27893,2
thermolysin_and_S8B_884_3,thermolysin,S8B_884,0.224,3616,0.496,0.943,0.585,94.677,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.483933,0.0,0.0,27893,2
thermolysin_and_S8B_884_4,thermolysin,S8B_884,0.195,3716,0.474,0.943,0.568,94.048,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.778465,0.0,0.0,27893,2
thermolysin_and_S8B_884_5,thermolysin,S8B_884,0.236,3953,0.527,0.945,0.611,94.637,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.0348306,0.0,0.0,27893,2
thermolysin_and_Trypsin_3575_1,thermolysin,Trypsin_3575,0.179,4753,0.518,0.942,0.603,93.997,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.392158,4.342588742493641,31.653828577109415,27893,8
thermolysin_and_Trypsin_3575_2,thermolysin,Trypsin_3575,0.166,3418,0.411,0.935,0.516,93.961,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.00583,1.4616544675963883,10.654234766356064,27893,8
thermolysin_and_Trypsin_3575_3,thermolysin,Trypsin_3575,0.166,4688,0.476,0.939,0.569,94.072,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.6520786,1.1767133546503403,8.57725311356761,27893,8
thermolysin_and_Trypsin_3575_4,thermolysin,Trypsin_3575,0.196,4173,0.467,0.94,0.562,93.642,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.343809,2.2717392438550497,16.559073138385084,27893,8
thermolysin_and_Trypsin_3575_5,thermolysin,Trypsin_3575,0.193,3929,0.452,0.939,0.549,93.89,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.9430933,3.0788898497075974,22.442523869870964,27893,8
thermolysin_and_Original_9_1,thermolysin,Original_9,0.179,3778,0.4,0.928,0.505,92.87,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.9362392,0.13011526078717256,0.9484310867204064,27893,11
thermolysin_and_Original_9_2,thermolysin,Original_9,0.204,3518,0.372,0.925,0.483,93.272,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.4034657,1.0945112627223497,7.978068829523652,27893,11
thermolysin_and_Original_9_3,thermolysin,Original_9,0.198,3948,0.408,0.929,0.512,92.87,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.4637537,0.48718189144733026,3.5511472516023783,27893,11
thermolysin_and_Original_9_4,thermolysin,Original_9,0.201,3724,0.374,0.927,0.485,92.799,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.466308,0.0,0.0,27893,11
thermolysin_and_Original_9_5,thermolysin,Original_9,0.215,3873,0.401,0.928,0.506,93.065,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.4060216,0.0,0.0,27893,11
thermolysin_and_Trypsin_2681_1,thermolysin,Trypsin_2681,0.204,3616,0.49,0.943,0.58,94.35,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.496878,1.3711876349908967,9.994807456745367,27893,23
thermolysin_and_Trypsin_2681_2,thermolysin,Trypsin_2681,0.239,4466,0.547,0.944,0.627,94.539,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.828631,0.0,0.0,27893,23
thermolysin_and_Trypsin_2681_3,thermolysin,Trypsin_2681,0.25,4535,0.568,0.947,0.644,94.804,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.698854,0.0,0.0,27893,23
thermolysin_and_Trypsin_2681_4,thermolysin,Trypsin_2681,0.235,4237,0.536,0.947,0.618,94.572,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.9796734,0.0,0.0,27893,23
thermolysin_and_Trypsin_2681_5,thermolysin,Trypsin_2681,0.273,4580,0.591,0.949,0.663,94.769,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.3568153,0.0,0.0,27893,23
thermolysin_and_M36_129_1,thermolysin,M36_129,0.216,3863,0.542,0.948,0.623,94.994,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.223516,0.2531397300104581,1.8451762519896355,27893,15
thermolysin_and_M36_129_2,thermolysin,M36_129,0.204,3697,0.51,0.945,0.597,94.847,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.0451803,0.2860393278978364,2.0849867184039392,27893,15
thermolysin_and_M36_129_3,thermolysin,M36_129,0.231,3752,0.532,0.947,0.615,95.026,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.6285057,0.017217306943681975,0.12549972260137018,27893,15
thermolysin_and_M36_129_4,thermolysin,M36_129,0.474,6030,0.76,0.959,0.8,97.263,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.111845,0.0,0.0,27893,15
thermolysin_and_M36_129_5,thermolysin,M36_129,0.527,6189,0.789,0.96,0.823,97.451,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.0598187,0.0,0.0,27893,15
thermolysin_and_Trypsin_4654_1,thermolysin,Trypsin_4654,0.144,5678,0.488,0.938,0.578,93.038,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.6841435,0.24839629074400613,1.8106005593994179,27893,13
thermolysin_and_Trypsin_4654_2,thermolysin,Trypsin_4654,0.177,4382,0.443,0.933,0.541,93.31,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.174943,2.5206992631808776,18.373782806187606,27893,13
thermolysin_and_Trypsin_4654_3,thermolysin,Trypsin_4654,0.183,5238,0.482,0.936,0.573,93.375,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.52643,0.39411518363348047,2.8727690329723776,27893,13
thermolysin_and_Trypsin_4654_4,thermolysin,Trypsin_4654,0.203,4534,0.475,0.937,0.567,92.912,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.4825797,0.0,0.0,27893,13
thermolysin_and_Trypsin_4654_5,thermolysin,Trypsin_4654,0.18,4386,0.445,0.936,0.543,93.041,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.307843,0.0,0.0,27893,13
thermolysin_and_Thermolysin_358_1,thermolysin,Thermolysin_358,0.208,3836,0.551,0.949,0.63,95.134,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.933478,2.9409946110506344,21.437383271744547,27893,3
thermolysin_and_Thermolysin_358_2,thermolysin,Thermolysin_358,0.177,3186,0.467,0.943,0.562,94.92,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.655034,3.060692909138739,22.30988344003746,27893,3
thermolysin_and_Thermolysin_358_3,thermolysin,Thermolysin_358,0.198,3728,0.514,0.946,0.6,94.913,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.335822,2.7769746640699213,20.241815468109348,27893,3
thermolysin_and_Thermolysin_358_4,thermolysin,Thermolysin_358,0.17,3445,0.47,0.946,0.565,94.685,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.5499806,0.0,0.0,27893,3
thermolysin_and_Thermolysin_358_5,thermolysin,Thermolysin_358,0.212,3538,0.502,0.947,0.591,94.857,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.179397,0.47697242133340795,3.476728780037962,27893,3
thermolysin_and_Pepsin_2208_1,thermolysin,Pepsin_2208,0.206,4239,0.524,0.944,0.608,94.447,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.8853188,0.0,0.0,27893,3
thermolysin_and_Pepsin_2208_2,thermolysin,Pepsin_2208,0.131,3038,0.401,0.936,0.508,93.932,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.14605,4.157319308646341,30.30336984216299,27893,3
thermolysin_and_Pepsin_2208_3,thermolysin,Pepsin_2208,0.217,3865,0.485,0.941,0.577,94.189,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.561126,0.0,0.0,27893,3
thermolysin_and_Pepsin_2208_4,thermolysin,Pepsin_2208,0.204,3614,0.467,0.942,0.562,94.239,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.159425,0.6071131727952401,4.425345672390408,27893,3
thermolysin_and_Pepsin_2208_5,thermolysin,Pepsin_2208,0.207,4075,0.478,0.942,0.571,93.892,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.091789,2.9800268279981683,21.721895385947725,27893,3
thermolysin_and_h-256_peptide_1,thermolysin,h-256_peptide,0.445,3167,0.854,0.963,0.876,98.15,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.234289,0.0,0.0,27893,2
thermolysin_and_h-256_peptide_2,thermolysin,h-256_peptide,0.418,2854,0.797,0.96,0.83,97.936,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.0231385,0.0,0.0,27893,2
thermolysin_and_h-256_peptide_3,thermolysin,h-256_peptide,0.49,3453,0.854,0.962,0.875,98.16,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.0483665,0.0,0.0,27893,2
thermolysin_and_h-256_peptide_4,thermolysin,h-256_peptide,0.516,3420,0.876,0.965,0.893,98.202,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.0458865,0.0,0.0,27893,2
thermolysin_and_h-256_peptide_5,thermolysin,h-256_peptide,0.508,3490,0.871,0.964,0.889,98.202,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.050937,0.0,0.0,27893,2
thermolysin_and_BSA_1,thermolysin,BSA,0.0,0,0.133,0.647,0.236,91.778,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,17.451,13.026899093061292,94.9551650489197,27893,5302
thermolysin_and_BSA_2,thermolysin,BSA,0.0,0,0.157,0.651,0.256,92.386,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,16.466595,13.188314406037989,96.13174725590778,27893,5302
thermolysin_and_BSA_3,thermolysin,BSA,0.0,0,0.178,0.651,0.273,91.027,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,15.860754,11.720850130306895,85.43516386257667,27893,5302
thermolysin_and_BSA_4,thermolysin,BSA,0.0,0,0.153,0.627,0.248,92.237,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,15.144102,14.446676225559939,105.30414917676171,27893,5302
thermolysin_and_BSA_5,thermolysin,BSA,0.0,0,0.155,0.637,0.251,91.386,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,16.387875,12.599832166934057,91.84220545910094,27893,5302
thermolysin_and_M36_102_1,thermolysin,M36_102,0.227,3983,0.495,0.942,0.584,94.866,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.218328,0.0,0.0,27893,10
thermolysin_and_M36_102_2,thermolysin,M36_102,0.269,4166,0.512,0.94,0.598,94.923,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.0276837,0.0,0.0,27893,10
thermolysin_and_M36_102_3,thermolysin,M36_102,0.301,4281,0.526,0.942,0.609,95.19,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.029093,0.0,0.0,27893,10
