,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
pepsin_and_h-256_peptide_5,pepsin,h-256_peptide,0.427,3766,0.826,0.948,0.85,96.341,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.9034204,0.0,0.0,41918,2
pepsin_and_Pepsin_1630_1,pepsin,Pepsin_1630,0.162,3933,0.469,0.922,0.56,91.17,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.702204,0.5886817899838783,4.721541466024048,41918,122
pepsin_and_Pepsin_1630_2,pepsin,Pepsin_1630,0.112,4034,0.432,0.914,0.528,90.815,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.596421,13.297355500809623,106.65187280084716,41918,122
pepsin_and_Pepsin_1630_3,pepsin,Pepsin_1630,0.123,4351,0.452,0.919,0.545,91.153,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.694765,12.31114527846142,98.74194159818272,41918,122
pepsin_and_Pepsin_1630_4,pepsin,Pepsin_1630,0.161,3312,0.423,0.918,0.522,90.229,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,10.758977,5.333009061140938,42.77357283558661,41918,122
pepsin_and_Pepsin_1630_5,pepsin,Pepsin_1630,0.099,3918,0.429,0.915,0.526,89.952,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.811267,12.828970904599428,102.89517889476602,41918,122
pepsin_and_S8B_1913_1,pepsin,S8B_1913,0.192,4185,0.493,0.927,0.58,91.799,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.455243,0.0,0.0,41918,10
pepsin_and_S8B_1913_2,pepsin,S8B_1913,0.187,3425,0.451,0.922,0.545,91.277,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.815979,1.0344664032824191,8.296971473230824,41918,10
pepsin_and_S8B_1913_3,pepsin,S8B_1913,0.188,3438,0.461,0.928,0.554,91.992,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.327271,0.0,0.0,41918,10
pepsin_and_S8B_1913_4,pepsin,S8B_1913,0.202,3424,0.468,0.929,0.56,91.636,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.635949,0.0,0.0,41918,10
pepsin_and_S8B_1913_5,pepsin,S8B_1913,0.204,4123,0.496,0.928,0.583,91.654,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.192989,0.8908995916895157,7.145489185831854,41918,10
pepsin_and_M36_small_1_1,pepsin,M36_small_1,0.209,2270,0.576,0.942,0.649,94.943,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.220787,11.601772555487432,93.05239457400893,41918,3
pepsin_and_M36_small_1_2,pepsin,M36_small_1,0.191,2279,0.554,0.939,0.631,94.59,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.860927,8.66252270098582,69.4780454041211,41918,3
pepsin_and_M36_small_1_3,pepsin,M36_small_1,0.157,2180,0.501,0.942,0.589,95.075,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.935535,12.285788657222664,98.53856799184042,41918,3
pepsin_and_M36_small_1_4,pepsin,M36_small_1,0.296,2492,0.668,0.945,0.723,95.482,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.161714,0.0,0.0,41918,3
pepsin_and_M36_small_1_5,pepsin,M36_small_1,0.242,2329,0.596,0.943,0.665,94.849,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.195148,0.4368424984857249,3.503709484165262,41918,3
pepsin_and_Original_9_1,pepsin,Original_9,0.197,4370,0.461,0.92,0.553,90.769,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.506176,0.0,0.0,41918,11
pepsin_and_Original_9_2,pepsin,Original_9,0.178,4084,0.43,0.914,0.527,90.165,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.9723587,1.0487891686135247,8.411847678966351,41918,11
pepsin_and_Original_9_3,pepsin,Original_9,0.191,5411,0.498,0.925,0.583,91.373,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.7700114,0.0,0.0,41918,11
pepsin_and_Original_9_4,pepsin,Original_9,0.232,5254,0.492,0.925,0.579,91.338,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.511324,0.0,0.0,41918,11
pepsin_and_Original_9_5,pepsin,Original_9,0.223,5904,0.534,0.925,0.612,91.163,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.8546424,0.12143596435942669,0.9739811065080742,41918,11
pepsin_and_M36_211_1,pepsin,M36_211,0.218,3747,0.544,0.936,0.623,92.856,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.3844457,4.032190410361672,32.34031448798261,41918,5
pepsin_and_M36_211_2,pepsin,M36_211,0.258,3587,0.565,0.932,0.639,93.51,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.075238,0.0,0.0,41918,5
pepsin_and_M36_211_3,pepsin,M36_211,0.218,3387,0.507,0.936,0.593,93.316,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.7113857,0.10703258716241662,0.8584583506770662,41918,5
pepsin_and_M36_211_4,pepsin,M36_211,0.241,3860,0.551,0.938,0.628,92.952,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.936881,0.0,0.0,41918,5
pepsin_and_M36_211_5,pepsin,M36_211,0.253,3575,0.571,0.936,0.644,93.302,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.7443976,0.0,0.0,41918,5
pepsin_and_sqapi_1,pepsin,sqapi,0.106,1915,0.284,0.794,0.386,84.583,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.297382,0.0,0.0,41918,1546
pepsin_and_sqapi_2,pepsin,sqapi,0.306,6471,0.693,0.813,0.717,86.76,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.243217,0.0,0.0,41918,1546
pepsin_and_sqapi_3,pepsin,sqapi,0.288,44961,0.789,0.884,0.808,93.213,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.166371,0.0,0.0,41918,1546
pepsin_and_sqapi_4,pepsin,sqapi,0.304,9077,0.727,0.823,0.746,89.599,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.183793,0.0,0.0,41918,1546
pepsin_and_sqapi_5,pepsin,sqapi,0.42,4833,0.733,0.791,0.745,87.437,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.1543045,0.0,0.0,41918,1546
pepsin_and_S8B_543_1,pepsin,S8B_543,0.168,4027,0.495,0.927,0.581,91.977,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,12.292282,12.493081960448285,100.20117068052843,41918,5
pepsin_and_S8B_543_2,pepsin,S8B_543,0.155,3988,0.458,0.925,0.552,91.707,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,11.254613,5.741267185111502,46.04802041314968,41918,5
pepsin_and_S8B_543_3,pepsin,S8B_543,0.201,4347,0.508,0.933,0.593,93.277,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,14.661818,12.240749064443433,98.17732647131403,41918,5
pepsin_and_S8B_543_4,pepsin,S8B_543,0.173,3943,0.476,0.929,0.567,92.362,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,13.4885025,12.50320270729432,100.28234446017261,41918,5
pepsin_and_S8B_543_5,pepsin,S8B_543,0.148,3491,0.443,0.927,0.54,92.063,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,13.601835,12.276839458490869,98.46679065199606,41918,5
pepsin_and_Trypsin_4265_1,pepsin,Trypsin_4265,0.164,3905,0.454,0.922,0.548,91.054,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.2446613,2.7164735369767707,21.7875644608339,41918,328
pepsin_and_Trypsin_4265_2,pepsin,Trypsin_4265,0.188,3703,0.444,0.918,0.539,90.739,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.464481,0.0,0.0,41918,328
pepsin_and_Trypsin_4265_3,pepsin,Trypsin_4265,0.193,3685,0.441,0.921,0.537,91.185,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.686849,0.7991359483428807,6.409495896237413,41918,328
pepsin_and_Trypsin_4265_4,pepsin,Trypsin_4265,0.16,4679,0.49,0.92,0.576,90.493,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.634618,0.3855931929458778,3.0926627602332193,41918,328
pepsin_and_Trypsin_4265_5,pepsin,Trypsin_4265,0.164,3908,0.442,0.919,0.537,90.395,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.2449217,1.777936090075618,14.259994306028375,41918,328
pepsin_and_Thermolysin_164_1,pepsin,Thermolysin_164,0.187,5095,0.522,0.928,0.603,91.424,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.464792,3.4743573988837024,27.866196654505153,41918,16
pepsin_and_Thermolysin_164_2,pepsin,Thermolysin_164,0.166,3851,0.446,0.921,0.541,91.223,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.79023,7.858413827382372,63.02866399889615,41918,16
pepsin_and_Thermolysin_164_3,pepsin,Thermolysin_164,0.176,4133,0.477,0.928,0.568,91.763,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.255356,6.112677040807961,49.02692525511679,41918,16
pepsin_and_Thermolysin_164_4,pepsin,Thermolysin_164,0.179,3972,0.461,0.928,0.554,91.488,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.6350174,0.2061792047291934,1.653667025418619,41918,16
pepsin_and_Thermolysin_164_5,pepsin,Thermolysin_164,0.154,4126,0.459,0.926,0.552,91.288,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.531832,0.0,0.0,41918,16
pepsin_and_M36_139_1,pepsin,M36_139,0.22,3521,0.542,0.936,0.621,93.236,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.721572,7.878344468355744,63.18851835383176,41918,8
pepsin_and_M36_139_2,pepsin,M36_139,0.203,3596,0.529,0.933,0.609,92.836,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.538377,2.940053122222593,23.580791804801034,41918,8
pepsin_and_M36_139_3,pepsin,M36_139,0.203,2901,0.454,0.935,0.55,92.873,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.2122355,8.531910113972366,68.43046289679472,41918,8
pepsin_and_M36_139_4,pepsin,M36_139,0.197,3651,0.505,0.936,0.592,92.9,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.389896,6.506021857594166,52.181760166780286,41918,8
pepsin_and_M36_139_5,pepsin,M36_139,0.203,3276,0.484,0.934,0.574,92.376,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.457188,10.9616932764353,87.91861787323789,41918,8
pepsin_and_S8B_69_1,pepsin,S8B_69,0.169,4301,0.519,0.928,0.601,91.891,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.282379,6.701512730970502,53.7497010825353,41918,7
pepsin_and_S8B_69_2,pepsin,S8B_69,0.187,3334,0.442,0.925,0.539,91.471,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.251036,0.0,0.0,41918,7
pepsin_and_S8B_69_3,pepsin,S8B_69,0.183,4159,0.487,0.931,0.576,92.696,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,14.475067,12.449400669140136,99.85082346118172,41918,7
pepsin_and_S8B_69_4,pepsin,S8B_69,0.193,4588,0.529,0.933,0.61,92.334,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.707957,0.2693032061762062,2.159955134554108,41918,7
pepsin_and_S8B_69_5,pepsin,S8B_69,0.193,3905,0.496,0.929,0.583,92.03,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.363755,3.028906810721569,24.293445706781913,41918,7
pepsin_and_M36_70_1,pepsin,M36_70,0.174,3466,0.509,0.932,0.594,92.732,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.351932,0.0,0.0,41918,89
pepsin_and_M36_70_2,pepsin,M36_70,0.188,3232,0.487,0.929,0.576,92.437,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.570683,0.0,0.0,41918,89
pepsin_and_M36_70_3,pepsin,M36_70,0.181,2940,0.46,0.93,0.554,92.783,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,10.180023,12.549781469241312,100.65593093712954,41918,89
pepsin_and_M36_70_4,pepsin,M36_70,0.179,3386,0.492,0.928,0.579,92.025,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.60983,2.162946044705663,17.34797918435726,41918,89
pepsin_and_M36_70_5,pepsin,M36_70,0.186,3241,0.489,0.929,0.577,92.142,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,10.478831,6.477154860251262,51.95023147458503,41918,89
pepsin_and_Thermolysin_358_1,pepsin,Thermolysin_358,0.203,3709,0.549,0.934,0.626,93.009,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.219439,6.134459065735482,49.201628695343935,41918,3
pepsin_and_Thermolysin_358_2,pepsin,Thermolysin_358,0.18,3162,0.478,0.93,0.569,92.617,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.535983,0.577441226722118,4.631386162352566,41918,3
pepsin_and_Thermolysin_358_3,pepsin,Thermolysin_358,0.183,3098,0.466,0.934,0.56,93.298,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,12.102062,12.605098848819177,101.09960578135369,41918,3
pepsin_and_Thermolysin_358_4,pepsin,Thermolysin_358,0.167,3240,0.464,0.934,0.558,92.511,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,10.190685,7.916160062087096,63.491819554756944,41918,3
pepsin_and_Thermolysin_358_5,pepsin,Thermolysin_358,0.19,3051,0.471,0.932,0.564,92.561,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.303421,2.78393880320113,22.328671825482274,41918,3
pepsin_and_M36_8_1,pepsin,M36_8,0.182,3962,0.503,0.925,0.587,91.933,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.991356,0.0,0.0,41918,90
pepsin_and_M36_8_2,pepsin,M36_8,0.165,3276,0.439,0.92,0.536,91.527,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.867121,0.058096738500119614,0.4659667829653482,41918,90
pepsin_and_M36_8_3,pepsin,M36_8,0.163,3758,0.457,0.924,0.55,91.732,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,12.128286,12.051074456469218,96.65603510161388,41918,90
pepsin_and_M36_8_4,pepsin,M36_8,0.181,3471,0.473,0.924,0.563,91.464,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.950199,1.8433990108200433,14.785041793551839,41918,90
pepsin_and_M36_8_5,pepsin,M36_8,0.149,3671,0.443,0.922,0.539,90.777,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,10.850335,12.935807657719995,103.75206655213343,41918,90
pepsin_and_Thermolysin_1_1,pepsin,Thermolysin_1,0.185,4300,0.494,0.926,0.58,91.654,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.8593497,0.4491981122201604,3.602808086462627,41918,8
pepsin_and_Thermolysin_1_2,pepsin,Thermolysin_1,0.212,4042,0.483,0.923,0.571,91.397,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.5200605,0.01068366377926783,0.08568867323763098,41918,8
pepsin_and_Thermolysin_1_3,pepsin,Thermolysin_1,0.151,4713,0.47,0.926,0.561,91.728,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.8273325,10.695643699286485,85.78475857624707,41918,8
pepsin_and_Thermolysin_1_4,pepsin,Thermolysin_1,0.193,4201,0.48,0.927,0.569,91.172,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.40255,4.447308503363137,35.669782670541686,41918,8
pepsin_and_Thermolysin_1_5,pepsin,Thermolysin_1,0.208,4369,0.515,0.927,0.597,91.458,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.147196,3.7039802969907667,29.707894586066462,41918,8
pepsin_and_Trypsin_4901_1,pepsin,Trypsin_4901,0.188,3731,0.482,0.928,0.572,91.725,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.841554,0.0,0.0,41918,3
pepsin_and_Trypsin_4901_2,pepsin,Trypsin_4901,0.185,3463,0.455,0.924,0.549,91.186,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.780494,0.0,0.0,41918,3
pepsin_and_Trypsin_4901_3,pepsin,Trypsin_4901,0.211,4732,0.548,0.933,0.625,92.861,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.77218,0.22612886030560186,1.8136738875970633,41918,3
pepsin_and_Trypsin_4901_4,pepsin,Trypsin_4901,0.218,4715,0.546,0.933,0.624,92.449,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.401986,0.0,0.0,41918,3
pepsin_and_Trypsin_4901_5,pepsin,Trypsin_4901,0.232,4830,0.584,0.933,0.654,92.418,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.761895,1.605153094382277,12.874182662674663,41918,3
pepsin_and_M36_409_1,pepsin,M36_409,0.192,4665,0.532,0.929,0.612,92.005,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.857204,2.457124692219262,19.707448606185935,41918,8
pepsin_and_M36_409_2,pepsin,M36_409,0.175,3680,0.472,0.924,0.562,91.295,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.868157,7.502358761192877,60.17291274617321,41918,8
pepsin_and_M36_409_3,pepsin,M36_409,0.183,4469,0.505,0.93,0.59,92.378,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.656868,12.473645950209363,100.04528352750532,41918,8
pepsin_and_M36_409_4,pepsin,M36_409,0.154,3593,0.44,0.926,0.537,91.13,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,10.951209,6.171638345610533,49.49982632026414,41918,8
pepsin_and_M36_409_5,pepsin,M36_409,0.159,3679,0.448,0.926,0.544,91.055,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.282154,9.03271199342828,72.44716067876386,41918,8
pepsin_and_S8B_512_1,pepsin,S8B_512,0.285,4687,0.629,0.939,0.691,94.001,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.6342173,0.0,0.0,41918,7
pepsin_and_S8B_512_2,pepsin,S8B_512,0.166,3598,0.457,0.926,0.551,91.686,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.821735,2.5050696416017555,20.091992633956973,41918,7
pepsin_and_S8B_512_3,pepsin,S8B_512,0.171,3984,0.499,0.931,0.585,92.829,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.43319,12.64552651929778,101.42385722888821,41918,7
pepsin_and_S8B_512_4,pepsin,S8B_512,0.155,3271,0.435,0.929,0.534,91.898,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.193637,4.669082542617801,37.44852857409208,41918,7
pepsin_and_S8B_512_5,pepsin,S8B_512,0.172,3575,0.483,0.93,0.572,91.847,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.435049,1.9875663855372037,15.941340917045267,41918,7
pepsin_and_S8B_2791_1,pepsin,S8B_2791,0.164,5395,0.509,0.924,0.592,90.962,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.223073,1.0689384685953893,8.57345579559985,41918,494
pepsin_and_S8B_2791_2,pepsin,S8B_2791,0.189,5443,0.525,0.921,0.605,90.703,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.085376,0.0,0.0,41918,494
pepsin_and_S8B_2791_3,pepsin,S8B_2791,0.179,4593,0.48,0.921,0.568,90.992,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.516196,3.5445752175768375,28.429380955861706,41918,494
pepsin_and_S8B_2791_4,pepsin,S8B_2791,0.223,6004,0.573,0.925,0.643,90.973,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.394818,5.015131970120894,40.224029275913495,41918,494
pepsin_and_S8B_2791_5,pepsin,S8B_2791,0.219,5931,0.567,0.927,0.639,90.989,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.4723105,0.5960636685628804,4.78074806354572,41918,494
pepsin_and_M36_240_1,pepsin,M36_240,0.213,3302,0.489,0.932,0.578,92.717,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.289805,0.0,0.0,41918,8
pepsin_and_M36_240_2,pepsin,M36_240,0.161,3486,0.46,0.927,0.553,92.178,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.168955,0.1220493404428258,0.9789007093585643,41918,8
pepsin_and_M36_240_3,pepsin,M36_240,0.177,3062,0.453,0.932,0.548,92.924,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.051343,3.7031609458815415,29.701322953814095,41918,8
pepsin_and_M36_240_4,pepsin,M36_240,0.215,3249,0.473,0.933,0.565,92.878,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.0781217,0.0,0.0,41918,8
pepsin_and_M36_240_5,pepsin,M36_240,0.203,3107,0.472,0.932,0.564,92.631,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.3495426,0.0,0.0,41918,8
pepsin_and_S8B_1280_1,pepsin,S8B_1280,0.197,4486,0.515,0.928,0.597,92.185,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.083908,0.0,0.0,41918,10
pepsin_and_S8B_1280_2,pepsin,S8B_1280,0.169,4121,0.473,0.924,0.563,91.914,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.533,0.0,0.0,41918,10
pepsin_and_S8B_1280_3,pepsin,S8B_1280,0.168,4269,0.486,0.929,0.574,92.666,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.932907,3.5552683972262615,28.515145951445792,41918,10
pepsin_and_S8B_1280_4,pepsin,S8B_1280,0.164,4215,0.467,0.928,0.559,91.898,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,10.920037,6.684595031959905,53.61401212672365,41918,10
pepsin_and_S8B_1280_5,pepsin,S8B_1280,0.147,3743,0.442,0.925,0.539,91.638,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,11.158041,12.384707426954341,99.33194920560106,41918,10
pepsin_and_M36_455_1,pepsin,M36_455,0.18,3698,0.452,0.925,0.546,91.496,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.8288856,1.5425665031580158,12.372204869730636,41918,2
pepsin_and_M36_455_2,pepsin,M36_455,0.18,3643,0.437,0.922,0.534,91.269,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.8423605,6.094030705021732,48.87737171175595,41918,2
pepsin_and_M36_455_3,pepsin,M36_455,0.19,4869,0.511,0.931,0.595,92.06,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.369362,0.0,0.0,41918,2
pepsin_and_M36_455_4,pepsin,M36_455,0.19,4080,0.464,0.927,0.556,91.27,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.3169026,0.0,0.0,41918,2
pepsin_and_M36_455_5,pepsin,M36_455,0.159,3386,0.42,0.922,0.521,90.832,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.6042414,1.2341894431757297,9.89885661834881,41918,2
pepsin_and_Trypsin_1567_1,pepsin,Trypsin_1567,0.177,5643,0.559,0.925,0.632,90.93,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.654364,0.0,0.0,41918,574
